uid,loc_lng,loc_lat
f95a55b185ed741b0f0a703c,121.3112,31.111043
b388f9fd456f8840b25c6a97,121.316872,31.105032
07d7fa021cd94499c26c14c4,121.325011,31.116939
71ee042b66d4a7ecf6e73b06,121.330475,31.101379
5ce2637d8e5c3e2fae31e545,121.312132,31.107324
be54cde9559d2f5b78f79644,121.312087,31.110915
ec2fbdfe4f15fee6c909f0d5,121.316096,31.109969
b2cb7f3130fe67e503ec0160,121.368881,31.117373
f86ce0f9ad9ffc56d13ce3cc,121.36728,31.086377
692d268c66c2ee5eb05c6a06,121.375265,31.102564
c45e508cdacb51e82b11d1d6,121.36757,31.113892
2bad9f74576781c08e7727cf,121.373346,31.090717
a8d163e44f45171d0482c2ce,121.369378,31.117452
f0a7a91480718c2939221cee,121.408342,31.103472
80f077730dcc11d60f0a70fa,121.424293,31.110916
c83dba5f0fe0324e2806cebd,121.421945,31.112937
9fbfeef2533e6c44ece4a58e,121.396714,31.091775
bd62ecfbaf7701c52fb96d4e,121.392549,31.097883
e57922991029ab22cc06a4ee,121.41946,31.114962
01694e9246c986933062120e,121.39307,31.092709
56548fe6d93db0c05bbbbcb4,121.450363,31.105461
0552a780cb79d98db817e706,121.447301,31.100549
e4a6ff32f94a3bbdeb1e97f5,121.459054,31.113298
d0223ca873adf1c8c9291542,121.448883,31.092162
8d96925c3b7cce46c1f1cf6f,121.450539,31.096372
435d7aeabf14e8345abbbc3d,121.454658,31.107737
bff8fa7dd84b34a1c8213d3d,121.457075,31.09889
6d0127b22eefbea5b23c8128,121.463709,31.093281
501d4a4ee59cae1e88fc0632,121.448672,31.097058
f3c2373c65f4e653d22dd63d,121.441576,31.103213
aa40108ba9481514c5effb02,121.450572,31.091024
3e1a0aee7c6545f1a11de91c,121.441138,31.102909
6d841927ec0ca66d3be4a6af,121.453878,31.11272
b292b3aaa0296155be484269,121.448892,31.094368
21d578cae913a9c1c51e517b,121.463476,31.09592
108b1cea8cda23af3586f46f,121.435604,31.094671
609629128d9c8ac79868b4dc,121.44253,31.088198
f473f72e4ac3c3a48a36ee2d,121.436381,31.095259
7c5e480b1fa27ecaadb22a69,121.506798,31.111424
14b1204fc185e8b28bfc0674,121.521972,31.096551
e53332ead5b2a1169122e0b9,121.529438,31.097967
7efb99e9bd9c5efaf82d61d0,121.528988,31.096143
6284f002953622524bcc4aea,121.544733,31.10649
c0c89a5db26f85f31b94c63c,121.516967,31.092675
78bd50f797e39e5a31870a3f,121.537376,31.10409
1143c5e36ffe74e3aeb22a42,121.528207,31.085538
32a84c51413a2fb0c7f025f0,121.52068,31.091701
7eeb81dbf975ddeefda7784f,121.535804,31.08908
aa3c5bad4708afd14e2fdf61,121.536588,31.108759
9213f37654cdd3426268589f,121.57873,31.100841
a0d181b96e40d2ef9ff779d9,121.575135,31.098242
3be122e11e2f6c531ff74db8,121.57442,31.102529
c21db9e5ba90938201ff2db8,121.577384,31.104228
1020060f094b84d81994c687,121.583724,31.098157
613c3d9798f255cf7c29bda0,121.587437,31.113989
8c98f9a43c41e80857bfff90,121.581691,31.096494
ef773a0fe4807235230220b8,121.620204,31.110911
ba59cd78ff4ee28bb6f42f11,121.632939,31.10869
83386194ab41959b42d63e38,121.621766,31.110372
bd0d09858784c8aeb05c6a65,121.619593,31.110151
e0addca9c2c1ed865fd4fe2f,121.619183,31.110725
92ee0a506da93b943be4a629,121.621281,31.110863
1bf945e82525f4594e776ebb,121.620122,31.112087
74c933fb81bf77209f82eaa3,121.634208,31.105621
fd63e29bb46ef6f3c9fa5fb7,121.621505,31.110598
ee5756f55dca851cb13c8138,121.619366,31.111189
05dcb59b23887cc9ebe5825d,121.62145,31.111638
a45c6026dda5e7179ee321a7,121.652988,31.088246
78bd50f7fd19845831870a43,121.707161,31.111372
b5829871b7ce9ad19fec2bd2,121.78117,31.117722
39d43f82deb323f8a8059d7f,121.19004,31.152024
750ec165d84fb4554c3a5950,121.291961,31.141113
96b672aa8d197574cf04ef9a,121.280947,31.131797
be54cde933cd355979f7969a,121.2964,31.143361
9ca6ae4bed8a5f30f8dc85c2,121.295587,31.135289
e96b4420dd1c695a82288a44,121.287158,31.151966
163520474f4933a7c9c3dbbd,121.290707,31.148497
f7dd54084d4b210258f6be8d,121.314231,31.121113
50f7d146b5bad6c772210b41,121.303148,31.131962
764672e5bcdb22ac95ec8494,121.306626,31.12538
0b0d36e9aa628e5cad31e5c0,121.332774,31.145148
b292b3aabe577b57bf484295,121.329048,31.1294
f374c473a96eaacb04fef5f7,121.306545,31.137565
3c1cfc621f00eb0aa8f72962,121.32865,31.149249
fff968238fe96fb7d1ff237b,121.321707,31.126315
877dd69aa2c2dff2de1e52a4,121.327628,31.148867
a72db66c95d8d3aa2afc4868,121.366318,31.137038
d8988ec4932ec2b902294fbe,121.356192,31.125454
b9e5d0b8f8a8fdbd81a12e09,121.355096,31.127307
72e57fd71bd7e2d2f8dc85da,121.359334,31.122533
0d1153608f729c605d17c334,121.363292,31.128575
17c6e6ce541d24a2ae31e563,121.355608,31.126477
c327e227c2ff868f1ce9993f,121.35212,31.142661
1b1b23455c2b99572cb96d67,121.366584,31.140896
72761d934a1d893ab8bd6305,121.371605,31.139521
83a3647921eca50652e5c58b,121.352203,31.140633
96fe0ab7abc967097adbd233,121.35092,31.142298
bf465b1ae7224e6fa8f0cd92,121.35157,31.143137
e13c0a8cf7b43bb154bfff27,121.419681,31.130583
f38cdc093e80721d30169b9c,121.390135,31.139745
1b66c32e9dedaa883010aff4,121.427193,31.131651
3ee517da28ed5bd8b1077d9c,121.420769,31.127806
ca7da859786cfff628d7abad,121.427498,31.131693
c2d6c71c16de81a859bbbc51,121.426612,31.131531
264f38554a24d634f8dc85d4,121.426555,31.131254
a2c855144af15470e8e58270,121.427465,31.132
e489db7f1d13cacc6f47606e,121.426362,31.131692
2d60b885356365e4eb12e405,121.410012,31.140977
4ce10ce60f5cd9a2441a326d,121.458206,31.149755
7983948acadee7ea0ab93a74,121.45543,31.14383
0c5ded0f14d1c0545b109310,121.460108,31.141898
2c2d37d258cd32905cd4fed1,121.455095,31.147708
90f7845531a6c8ad8c1a89f9,121.431167,31.133166
702a4a110c8eb28ebda2404c,121.5018,31.141768
1781abe95f7466f91ff74dae,121.482612,31.132485
69819158ed65ad0f5a3ac88e,121.500606,31.141248
eefce26d8563a8ca02897253,121.506861,31.144579
c5ddcc081e9f2bc7d91318a1,121.531548,31.130853
ba34055716c0f80cc9fa5f91,121.530059,31.125521
ba4fcb93d2fc4b86bbdf8f74,121.522996,31.122975
d1d217cc106b879fda2f28d9,121.57607,31.152107
bd5046e8f2fad640d62ce2b9,121.560644,31.137129
58b7ea5234cc0432250bd009,121.604535,31.136189
693a916cf27e1bb92bd7abcb,121.632383,31.143819
5a6bd3f35beeac071811d50c,121.614106,31.1367
49d95938a5777e40c61e5111,121.614312,31.134371
7236ddd6528c91aefbf0cb1b,121.6134,31.138122
56f2f6969aef1cfe0ba8d4b2,121.61158,31.134078
efcb2e38bb29b7adb020a851,121.629816,31.134286
c3f9985b6cd0c56403ec018d,121.612461,31.136524
08d923c84df2db99abf0cd13,121.626577,31.12459
bada58995bc81e1aca1b95c4,121.718281,31.126727
c8b5cdef85578400130daa1a,121.781906,31.133127
669775d06731295afc0eb0b5,121.783844,31.125414
d305db1f8bbe1440932ca371,121.77686,31.145369
0ce65c2d800092272c473382,121.776512,31.12886
5b90fb613f9eeddb97ec8433,121.776963,31.142582
8eb48fa1f4ec14a7f22d83b1,121.142379,31.168997
92fdeb8a0037f8e2f02d833c,121.1724,31.170898
a61c02b28539e30b7402699e,121.172664,31.170819
a07e154e0e41343b306212ac,121.18531,31.164314
38e48037982e6e48373a71c0,121.204847,31.155409
953c18f5c0efd9888505bf7c,121.188281,31.182338
39d43f82deb323f8a8059d7f,121.19004,31.152024
a17b14baf72c4ffefa0cad30,121.299793,31.170357
b86ecb903541936c2efaa7dc,121.317601,31.167586
89c1e33790dd9eeef8f0cb93,121.326611,31.165202
978aeab2c25ad1dc6e20b985,121.362475,31.171795
39d43f82def123f8a9059db9,121.37576,31.180924
9807cb6bc7620387734b87ca,121.403743,31.173237
20260da5530f6d120482c27c,121.404884,31.169731
8684c5c180a95f9d35b06c53,121.413478,31.168266
be1ea5efd852adbc14948e41,121.401209,31.170474
b50566307094ab0863180913,121.399173,31.177615
0341b243fbc33d543686f47f,121.419169,31.170174
84813c0254b8106e100daa07,121.409407,31.179513
d24e48eb358860b5afee7ad0,121.403355,31.167799
93df0dc32b8e662a882fb53d,121.407529,31.164031
5e6db46dfcea23c72dfaa7f5,121.405633,31.178787
3fe37e1d154b4f7b85420e98,121.419185,31.170061
2969f66a950d3034601809f5,121.419187,31.174768
bdf6157b63bb75e0e8f853b3,121.412079,31.171618
cc06d159f66440d26849f3d6,121.412666,31.16673
dbf4d6ee0b8a8d2b6fa3cc36,121.392655,31.174866
8a469ae5213f8d6df8dc85de,121.408969,31.176001
a5196e6305b02ae95fbe86f3,121.422217,31.178138
cb4fd1469b26f9409d9d6836,121.399104,31.175345
f1f5cac5d0d5759936b06c3d,121.396858,31.17187
d6a5deebe43cb11d9222e08d,121.411206,31.173166
c7fdcdc9c3d7925517b54b9d,121.409628,31.172546
0db68a7063a051b93b221c34,121.410219,31.178222
db62bc18bbf9796facb22abc,121.423939,31.173994
28e700f12b340500095cb3d1,121.416888,31.169537
8fde79cc1b9424a695ca0715,121.415627,31.184477
14076deeebea29f502294fc2,121.409838,31.184822
f60a15edd532a6efbb17e7e6,121.407625,31.179971
a3f21eeeda69673a2eb17eac,121.413164,31.184304
844a750e21c00ca062685816,121.406799,31.183533
15ed53ce38ac5d579222e0e6,121.408755,31.181766
c61bd30518e5226bc27da2e4,121.410786,31.180325
ee8ffcb35921102e2cb96d2b,121.393885,31.169878
bba87388ece548debda82287,121.414344,31.182902
853ce146e99963a8077ce8cd,121.393628,31.170878
d9c67830b8caa735b817e74e,121.412543,31.18564
e3082848f934d5beb34c49c2,121.413722,31.180265
d991e116f79b46281f3894cd,121.433759,31.169356
d4034eb35c42f1f5c036446c,121.444441,31.160416
f924cc1ada7e6a8b01294f0f,121.447369,31.161757
f1610a47a82399a3c5effb9c,121.436478,31.176888
7757d8ff7e4ff9c171210be6,121.448564,31.179146
5e8e4bab4ec7c8c8cb213d0f,121.450668,31.178044
66328b593cbdf1cf5a3ac891,121.44234,31.159878
1020060f3921b4a51894c66c,121.455961,31.160285
6deee3082f98fe6b29fc48d0,121.459841,31.154812
92b806d26e292d8279b55cc8,121.452067,31.185053
34e48508db31e9e3d8d891d0,121.460843,31.155415
08191016efa3952b8936ee9d,121.445433,31.160694
d5f93c0eb4701d5deddfca2f,121.433091,31.169028
c265653515c85f2a9b0050de,121.442074,31.159312
ab050a9cb26b6ec3c16c145c,121.459698,31.154715
09c240ef3b0f45ed30870ab1,121.43746,31.166782
69d8a7b1f76ac2755d0d02ce,121.43274,31.174419
9bbedbec9e04029d095cb3cb,121.498991,31.169722
e8ab5507d4dc6000a2d230ae,121.510247,31.171688
f757e6eea0e9bf16270bd0a5,121.503215,31.163759
43288205e0a87caeea12e450,121.499065,31.16969
b0034b85f847b0ded7851f77,121.504236,31.162614
9249938175cdcf0351e5c503,121.521905,31.165715
217d456c42d7115f9122e02c,121.528048,31.15864
8c0b24dc3de178295cd4fe84,121.553763,31.172899
4a5a0f065e4bffb9f50e77c0,121.575798,31.173691
d1d217cc106b879fda2f28d9,121.57607,31.152107
c372d0d27d455752220262ab,121.565599,31.162739
51016b2bfcea14a2eaf85340,121.58511,31.183018
f0fac6da98c6069ca4c75672,121.581283,31.183213
2997963b3272201f734b8703,121.585037,31.18569
3bba9560ae2de055901fc95f,121.5755,31.155724
2069bcdf508b5f087ec8769f,121.567296,31.155865
9bf99e71627bc91e9c09f7c8,121.572544,31.173707
a1347dfae98f5727ad045713,121.580467,31.183417
a3c5849f8b6a7d11a10464e9,121.624725,31.167792
406e47551f4439611f389481,121.62517,31.168599
507ff71882d86cb31d58001e,121.639705,31.166423
16a290adea5655684bcc4acb,121.609279,31.180167
7a0b5e0aa664f4eba8f72956,121.637231,31.175727
2ca3bfb041398062931fc989,121.634926,31.160954
f8db6ad2a191c9afca09f028,121.611733,31.183082
d6ed0b954fc5945f128824ed,121.620761,31.186609
63739d7035a2a15831f71de3,121.711679,31.173972
745952816ab7ce342ce67b2d,121.713042,31.165602
5610450fb6d6d2b4f01937ea,121.71342,31.173999
d4034eb3b672ebf7c13644a3,121.718277,31.162543
4662990b21051acee311030a,121.71076,31.16269
a7c56ee07a7c1cb0a3acc446,121.157169,31.187629
f81f59549bb34f6d83a00c04,121.164431,31.204871
5c56edd61fd91124a0d230a7,121.159241,31.193794
fe7325dcf56e330ac42ba1ec,121.136095,31.204766
2e00c5dd02d0c261d7851fc7,121.185931,31.194082
17d0a483814d2b32e812e442,121.226937,31.214638
7d18ab5879829e9196ca07fe,121.228178,31.21482
aaa4d8e5eddfba202efaa7f4,121.253994,31.207917
f362c26ba16321c25d17c3fc,121.27622,31.199848
3a8e7cc2b07ee93031870a25,121.282411,31.19943
1a2cf7c43c921043734b8795,121.274027,31.205304
7bb8d4b5f6e87e4378b55c22,121.28167,31.199032
2848ffd65369310e48cc4a75,121.277397,31.219734
d0c2d50ca11ea2cd2a02e12d,121.271866,31.200843
d502a4476c6ae610aecb66ad,121.27375,31.196814
6d4d058594f38e4c3904b153,121.27152,31.195469
744aebfee7e43e31223bf247,121.278565,31.200013
ae29a1e1f991c1a743afe67b,121.277851,31.20232
3f9337d64470deb2f62310ae,121.278882,31.201313
643dda4d9e4df39614c8f6e0,121.273793,31.196742
15794d93a632b7b50b1cc761,121.281251,31.2007
e7c0a8840f5b0cff07fef577,121.278871,31.201393
9c5ac1f9f0a36ed3f11937c4,121.276146,31.199852
90c48c09337ffbe5593ac84c,121.279229,31.201271
2848ffd60f33657149cc4aae,121.278663,31.202385
cd9d05dd356938b784420eae,121.280845,31.200811
d11c5560b2a4fdfa17c8f6a3,121.279069,31.198431
ec4b566ce07feed1f42310f6,121.281377,31.201133
4f725375b58b8c1a96ca0760,121.313556,31.191499
fd9ef71febc35e0529fc48ba,121.378506,31.191282
5c546c71cbe9d21233169bea,121.37586,31.212382
2132f5b44333acc97369d3f9,121.42502,31.209937
cc5c4dc35df1ada1774ff1ed,121.409069,31.191709
24719e999374094d59bbbc75,121.422507,31.197609
e29195a8b6578cd3fda77827,121.409384,31.210309
8ab0dfc43c217317d8eced09,121.415287,31.217034
578f291592b2e91b266e9861,121.402685,31.211393
d9c67830b8caa735b817e74e,121.412543,31.18564
2ed3ef8d6c1fdd6df723100a,121.424,31.209729
37f584744841a2a02b06cedc,121.423786,31.209231
2fd2beab5663d7537adbd209,121.401415,31.218534
908ee821d3d133a83fe2318b,121.414803,31.210138
ee06de4c8d38fdb235b06c3c,121.420474,31.21539
9b395d050c1942318ab9889c,121.414789,31.210054
eef2d528d06e11a63be4a609,121.426454,31.20627
7747669db777967cc909f0fb,121.427186,31.199634
9cd7cfa6c83334ca31870a02,121.419815,31.193503
a54feab4720b8d2d6c476038,121.40101,31.218878
f053e29163bb41a2d1f49eb0,121.402576,31.219575
7e57808605662951750269b2,121.413635,31.186241
083a55fa91f7cd7a246e98e6,121.449094,31.196164
1fe94796626e7b4638221c43,121.456166,31.216108
75d0881ac605014c3a04b1c2,121.447595,31.193287
e93761f699178b0d223bf2c3,121.443856,31.203238
567f03e87fd1549abd484270,121.469358,31.202056
bba87388fad75ab9bda82292,121.466387,31.210717
d219bb1d0807818af50e77fd,121.465808,31.194144
71119e1f3de587032806ced8,121.434721,31.199771
cf17e9665b10cc20c06c141a,121.457344,31.212355
dddc1f5de8adf284d2f49e5e,121.438785,31.202034
dbd4271e1ec0f979d5851f66,121.478046,31.208485
53349ee316a19c1323026286,121.492809,31.205234
a9520d76a133790dd6b74e55,121.488512,31.208843
c9aecf4f09e000356140a90c,121.485991,31.206375
